power_usage,water_usage,gas_usage,temperature,humidity,usage_score,anomaly
129.54,48.44,18.6,24.71,30.8,34.38,0
99.53,33.07,28.22,32.23,72.44,30.81,0
131.14,41.73,17.93,24.96,41.48,33.16,0
111.04,37.75,15.83,27.18,67.18,28.3,0
116.21,63.53,26.21,36.01,67.61,39.73,0
111.82,44.05,41.43,23.51,62.6,33.86,0
150.7,63.35,27.89,26.42,52.88,42.25,0
128.35,45.56,26.21,30.1,78.4,35.9,0
101.45,72.02,22.88,31.71,20.0,37.69,0
103.64,45.12,43.5,35.53,95.0,37.43,0
129.41,43.1,29.68,32.81,58.5,38.93,0
111.1,50.33,20.72,31.82,62.85,33.78,0
151.78,43.2,18.68,30.31,49.86,39.52,0
136.34,49.01,39.21,40.42,46.87,47.68,0
105.72,48.82,26.59,20.11,20.0,30.3,0
139.77,54.48,24.01,26.67,36.06,39.08,0
138.46,41.55,35.08,33.52,48.69,42.49,0
130.4,44.92,27.09,35.15,47.19,40.48,0
131.69,51.24,10.0,24.82,32.08,33.08,0
141.59,53.01,27.87,26.74,70.6,38.44,0
134.54,73.04,36.51,16.28,95.0,35.6,0
121.04,59.66,34.61,34.89,53.48,42.22,0
118.59,52.12,23.9,38.0,60.87,39.33,0
131.4,64.52,27.59,31.49,54.12,41.34,0
135.44,41.7,32.05,12.0,45.73,30.62,0
112.45,63.14,14.09,27.95,46.45,33.11,0
145.19,43.71,28.45,33.2,74.02,40.98,0
122.24,45.42,16.88,24.72,56.15,30.96,0
116.07,49.87,25.31,31.9,63.97,35.7,0
175.21,38.05,31.7,30.56,51.65,46.17,0
121.89,48.87,28.65,19.4,44.19,32.15,0
106.29,27.93,36.55,41.96,27.01,40.44,0
105.84,44.05,31.12,30.9,27.42,35.77,0
145.07,29.88,38.29,29.91,43.52,41.26,0
111.36,52.9,19.48,35.99,58.57,36.19,0
134.18,26.03,39.44,41.53,59.56,44.05,0
118.7,55.11,32.1,34.2,63.06,39.73,0
133.04,40.03,33.66,33.33,52.55,40.67,0
126.43,57.73,32.92,30.89,38.05,41.29,0
81.05,30.3,31.6,32.83,86.65,27.5,0
142.0,29.04,22.31,26.06,69.07,33.56,0
126.7,49.68,34.18,35.58,53.96,42.06,0
131.71,65.36,27.21,32.07,38.58,42.5,0
139.65,54.95,26.85,33.26,55.64,42.12,0
118.73,51.76,37.07,19.48,48.3,33.84,0
141.01,70.45,29.58,33.3,92.68,43.36,0
118.28,68.85,37.35,26.33,46.69,39.72,0
103.55,31.92,38.83,24.93,55.38,31.12,0
81.75,39.92,33.05,21.34,41.64,25.82,0
123.01,68.41,21.88,29.66,80.24,36.79,0
127.22,48.26,34.03,23.36,46.59,36.17,0
137.82,57.82,15.89,37.85,68.55,41.21,0
81.47,43.39,39.14,38.75,37.2,36.65,0
121.66,74.25,17.57,28.12,22.81,38.43,0
128.14,68.3,20.27,23.52,74.48,34.53,0
121.92,58.63,27.93,21.14,46.68,34.09,0
104.86,44.93,32.4,26.11,71.85,31.4,0
126.19,61.31,27.25,38.3,57.5,43.11,0
102.16,62.33,33.13,29.37,46.27,36.44,0
116.1,60.26,28.43,36.18,57.42,40.38,0
139.29,64.15,32.83,32.13,60.84,43.96,0
123.75,55.52,30.23,29.9,95.0,36.5,0
112.22,36.47,36.9,31.64,56.57,36.15,0
114.31,68.7,30.27,37.96,47.92,43.04,0
166.69,68.64,19.66,34.96,79.55,46.84,0
128.04,46.79,26.92,34.27,68.72,38.76,0
105.92,35.24,28.43,34.08,44.91,34.62,0
81.45,38.88,14.99,31.69,58.29,25.63,0
150.49,63.29,31.31,30.14,86.82,43.19,0
131.7,44.57,10.61,29.63,57.61,33.42,0
105.9,61.16,21.47,31.62,62.44,34.47,0
96.14,27.94,38.62,16.6,47.82,25.39,0
118.28,26.32,27.29,30.31,32.07,34.07,0
130.35,52.38,26.53,33.79,39.38,41.09,0
124.41,38.79,33.74,34.66,45.92,39.96,0
135.95,68.23,24.46,27.45,28.67,41.18,0
114.12,58.13,29.21,17.14,75.64,29.48,0
116.67,44.86,25.59,33.49,38.22,37.26,0
96.21,55.13,24.03,39.69,22.51,38.52,0
116.58,51.37,26.51,34.44,58.57,37.83,0
113.6,39.06,29.6,24.41,89.78,29.74,0
115.0,31.65,32.34,40.29,44.3,39.82,0
130.7,44.42,32.57,27.28,49.49,37.72,0
133.91,46.31,28.42,32.53,95.0,37.92,0
94.95,65.89,32.52,20.75,67.71,30.11,0
95.72,71.36,29.09,22.22,47.76,31.92,0
111.13,55.18,33.38,38.18,49.11,41.37,0
85.76,27.78,29.39,36.6,45.75,31.39,0
98.45,62.87,17.41,42.79,54.73,38.36,0
95.84,55.01,38.16,30.53,35.25,36.61,0
125.96,64.8,24.27,29.77,37.93,39.56,0
121.89,37.57,22.86,29.8,62.86,33.44,0
157.45,66.61,35.71,19.29,48.73,42.44,0
101.75,65.34,34.12,27.08,73.53,34.52,0
116.09,39.2,39.25,33.02,52.43,38.69,0
89.65,41.85,31.17,19.32,54.74,25.4,0
116.04,50.34,20.89,36.47,46.55,37.85,0
131.22,35.98,28.16,29.0,31.26,37.35,0
116.97,62.52,34.67,24.13,46.61,36.86,0
97.96,46.27,46.27,17.77,53.1,30.44,0
145.44,62.51,32.47,27.7,43.77,43.39,0
97.98,64.39,37.49,25.48,68.65,33.96,0
119.66,36.91,10.0,35.91,66.12,32.76,0
105.97,49.37,31.09,37.1,53.25,38.33,0
101.26,42.98,39.16,33.13,67.11,35.85,0
88.65,38.61,29.04,29.74,41.46,30.13,0
121.16,47.08,24.75,31.88,46.94,36.93,0
127.57,45.14,26.07,30.33,47.47,37.33,0
139.81,42.15,35.71,19.49,61.19,35.33,0
93.04,61.94,22.73,13.03,46.56,24.06,0
144.57,49.51,25.65,26.82,68.03,38.12,0
159.04,45.6,25.85,34.02,60.45,44.2,0
117.86,50.78,29.82,25.18,58.04,34.17,0
169.39,62.51,27.97,31.15,52.61,47.9,0
156.28,55.66,26.94,31.89,57.82,44.44,0
118.34,39.55,40.95,25.47,78.94,34.45,0
130.17,49.31,33.1,27.81,58.44,38.26,0
124.61,45.69,29.49,33.72,72.29,38.15,0
119.64,66.51,33.13,25.46,20.0,39.53,0
148.08,28.2,10.0,22.2,95.0,28.35,0
125.94,37.29,15.84,31.04,68.0,32.81,0
134.23,69.67,16.51,33.42,69.63,40.1,0
111.65,61.29,43.79,26.84,70.89,38.06,0
143.26,57.06,20.36,35.79,52.59,42.93,0
123.7,52.77,35.59,35.27,32.46,43.2,0
120.13,45.55,19.57,32.76,53.73,35.39,0
127.99,56.79,27.56,25.17,39.07,37.23,0
106.42,70.51,33.1,40.98,30.08,44.96,0
110.54,60.98,32.74,39.19,59.82,41.9,0
156.31,51.79,17.95,36.15,32.4,45.15,0
116.11,39.01,17.71,30.4,69.98,31.32,0
155.73,41.01,24.6,18.88,65.95,34.82,0
139.91,43.7,15.17,30.82,33.77,37.67,0
146.28,37.4,25.6,33.4,63.71,40.23,0
128.45,48.69,14.41,29.5,61.7,34.06,0
139.45,60.15,15.24,19.75,35.72,34.27,0
115.56,59.85,17.5,34.09,95.0,34.68,0
115.6,46.79,28.11,26.69,74.99,32.7,0
111.01,57.95,24.41,22.04,61.01,30.92,0
122.4,66.89,33.76,29.98,56.07,40.68,0
161.01,49.97,18.76,23.43,46.21,38.88,0
112.18,73.72,33.76,31.67,44.47,41.23,0
98.68,39.55,23.32,34.32,20.0,34.06,0
108.54,80.62,29.22,14.45,47.62,31.68,0
106.85,26.88,31.95,18.21,88.21,24.36,0
123.84,44.2,39.3,24.8,57.79,36.42,0
138.72,43.12,21.69,25.12,49.04,35.32,0
145.21,74.03,22.76,22.8,83.19,38.21,0
145.19,63.24,36.44,25.46,76.53,41.64,0
111.52,35.43,33.37,33.17,39.42,36.66,0
100.07,28.56,23.38,18.3,30.82,24.23,0
126.76,49.59,33.21,23.46,43.16,36.3,0
126.47,38.17,28.5,26.06,36.55,35.15,0
131.19,59.11,24.38,27.18,35.98,38.53,0
147.7,34.19,16.12,29.61,58.96,36.1,0
118.49,44.69,27.1,28.94,24.71,36.32,0
125.85,50.62,24.02,35.15,52.53,39.45,0
161.09,53.36,37.51,33.38,66.93,47.82,0
118.48,42.72,46.39,31.46,84.74,38.93,0
135.12,48.14,27.92,41.56,95.0,42.79,0
104.66,66.94,23.49,27.05,43.7,34.19,0
109.97,38.14,35.87,16.42,37.49,29.08,0
113.68,50.28,26.67,32.56,63.81,35.99,0
79.81,36.46,28.59,33.01,29.23,30.37,0
108.38,50.96,11.86,34.9,47.33,33.57,0
146.46,63.61,24.29,26.63,65.59,40.14,0
126.09,57.84,23.96,21.29,39.48,34.22,0
108.67,38.88,24.65,28.68,69.16,30.8,0
145.83,61.91,35.14,35.13,79.47,45.94,0
164.16,46.95,18.54,36.58,33.85,46.17,0
110.23,35.98,31.57,23.59,22.39,32.13,0
140.47,35.36,35.04,25.52,37.91,38.51,0
121.91,65.23,29.51,38.93,42.41,44.5,0
144.76,46.45,19.53,18.59,61.08,32.49,0
135.97,52.48,18.33,29.88,50.34,37.64,0
141.54,46.64,40.34,22.4,59.84,38.9,0
142.16,69.91,36.02,26.55,78.11,42.39,0
136.47,71.78,35.99,30.37,79.94,43.44,0
97.66,32.9,37.71,42.85,24.54,40.43,0
112.88,57.14,33.72,30.92,61.21,37.81,0
87.76,55.08,33.33,26.9,35.04,32.21,0
151.21,54.27,32.09,12.0,47.35,35.15,0
141.57,45.58,40.5,26.56,53.96,41.17,0
113.59,51.52,25.37,25.32,26.18,34.1,0
164.88,43.04,33.87,27.88,61.67,43.69,0
139.25,55.18,35.89,29.78,60.48,42.27,0
110.0,58.35,18.86,17.17,24.96,28.83,0
130.38,51.37,20.85,24.46,81.6,32.82,0
120.39,54.23,37.26,38.41,28.83,44.97,0
145.71,58.65,38.09,35.95,38.36,48.64,0
171.5,31.52,37.83,33.23,54.12,47.27,0
72.45,53.81,34.42,31.54,87.98,29.21,0
102.08,58.75,24.0,39.84,50.13,38.77,0
101.64,40.86,27.92,34.58,62.41,33.89,0
82.6,41.25,20.76,27.2,92.53,23.6,0
96.76,27.01,30.31,31.3,70.03,29.62,0
141.22,40.36,27.85,26.12,76.22,36.0,0
114.39,55.31,23.87,32.37,71.47,35.67,0
141.17,54.04,38.0,30.23,53.59,43.53,0
96.13,38.37,26.78,35.0,50.3,33.09,0
118.77,34.41,29.91,37.19,50.85,38.43,0
157.97,49.34,17.62,34.58,85.8,41.57,0
118.89,33.13,26.64,33.68,56.64,35.44,0
105.87,44.6,29.78,12.0,57.19,24.59,0
189.81,59.87,30.62,27.15,61.58,49.39,0
119.04,22.24,26.44,27.35,55.55,30.78,0
117.2,47.24,22.57,32.47,78.11,34.46,0
97.78,56.9,49.42,27.95,59.22,37.44,0
134.46,66.79,25.84,30.59,39.54,42.07,0
116.31,52.21,25.38,30.67,48.9,36.22,0
111.53,39.89,19.76,30.65,31.3,33.16,0
132.43,37.95,30.13,38.53,39.01,42.7,0
168.37,55.36,33.41,36.65,65.02,50.15,0
149.03,53.13,16.5,23.09,67.87,35.38,0
132.67,61.15,14.97,33.28,86.46,37.35,0
130.09,33.95,30.7,31.62,60.31,37.33,0
68.11,29.68,33.6,39.88,65.84,30.13,0
94.78,52.35,13.84,18.13,83.16,21.62,0
88.39,59.53,23.89,36.35,39.4,35.19,0
152.43,29.53,35.23,26.61,38.75,40.4,0
130.48,78.09,24.16,45.0,62.08,48.61,0
122.54,41.51,10.0,12.0,60.04,22.27,0
95.69,39.56,46.4,35.51,78.56,36.73,0
114.69,47.0,22.02,22.23,55.83,29.83,0
106.66,56.91,44.27,28.72,32.08,39.55,0
108.66,57.8,19.72,30.56,40.09,34.66,0
133.67,37.1,32.91,14.73,61.27,30.45,0
133.14,46.06,25.3,23.09,50.61,34.5,0
126.16,50.21,30.38,28.49,64.04,37.07,0
142.63,39.29,32.33,33.17,42.64,42.39,0
129.74,42.38,19.16,31.33,68.2,35.14,0
126.48,29.23,25.14,33.85,51.5,36.24,0
136.55,46.06,32.45,39.84,55.78,44.94,0
176.42,44.8,27.84,43.2,40.7,53.27,0
129.99,61.83,37.68,30.15,63.95,41.97,0
113.41,47.14,24.34,25.23,63.05,31.32,0
118.96,35.13,27.93,29.13,42.86,34.46,0
104.46,57.4,35.75,24.69,33.75,35.07,0
115.75,67.18,35.81,24.42,37.73,38.16,0
119.91,36.81,35.98,27.13,58.47,35.02,0
120.0,38.14,39.11,22.48,39.94,34.57,0
148.37,53.31,30.64,42.61,42.08,49.72,0
120.54,57.44,27.86,30.14,46.9,38.15,0
112.15,49.38,31.48,24.9,46.16,33.8,0
134.01,45.92,17.95,22.48,26.07,33.8,0
127.27,39.63,51.2,34.88,78.04,43.29,0
98.36,42.63,38.83,24.48,39.54,32.25,0
122.41,54.3,42.21,35.27,55.59,43.62,0
128.22,69.88,39.4,24.66,81.54,39.57,0
152.51,45.6,29.8,36.49,24.6,47.0,0
142.79,40.43,22.25,28.16,75.16,36.03,0
98.22,61.81,28.69,26.95,20.0,34.69,0
85.96,59.02,27.83,32.98,66.05,32.6,0
136.33,55.69,32.82,29.69,29.82,42.57,0
139.45,64.81,31.4,37.36,45.13,47.14,0
135.45,70.61,27.5,27.91,44.51,41.6,0
126.66,71.01,22.13,30.41,79.2,38.3,0
154.17,78.39,43.72,28.43,46.49,50.11,0
132.15,50.41,28.21,14.7,52.43,31.35,0
113.45,58.48,14.98,24.58,67.28,30.13,0
74.02,54.75,20.29,19.53,45.07,22.37,0
120.3,35.82,34.98,36.1,53.2,39.45,0
123.66,57.6,23.55,30.05,67.1,36.64,0
128.77,73.72,23.75,33.91,27.21,43.79,0
145.91,46.85,37.01,27.32,42.58,42.24,0
103.42,48.87,38.21,38.31,95.0,38.03,0
154.02,40.92,28.26,12.69,57.03,32.73,0
123.18,27.75,36.45,28.47,23.57,36.86,0
119.07,32.38,31.7,35.13,20.0,39.14,0
112.23,58.77,30.9,29.55,74.41,35.9,0
134.51,28.15,22.3,20.53,45.64,30.49,0
120.88,46.3,26.77,16.63,93.85,27.29,0
127.26,55.97,31.24,12.58,83.47,29.35,0
147.88,81.26,30.98,17.4,43.76,40.94,0
133.91,18.0,38.6,31.42,38.27,38.68,0
115.52,71.4,30.05,12.0,48.75,30.56,0
135.78,34.93,43.4,20.79,29.13,37.69,0
99.72,44.65,20.89,14.32,41.43,23.3,0
139.0,52.2,43.64,29.43,78.84,42.57,0
109.55,48.45,26.13,21.68,37.18,30.75,0
129.86,67.97,21.68,15.13,65.13,31.4,0
124.45,34.26,29.87,24.29,43.19,33.35,0
143.27,52.06,33.48,38.16,54.69,46.46,0
144.81,76.51,16.93,36.03,56.64,45.02,0
156.14,50.68,25.32,30.09,20.0,44.32,0
145.98,44.1,21.23,21.8,67.65,34.07,0
125.91,40.4,41.46,24.04,61.67,36.21,0
109.18,64.11,10.0,37.33,56.9,35.85,0
137.2,35.51,34.36,15.97,79.89,30.91,0
77.97,50.35,18.39,24.88,50.3,24.43,0
120.92,44.22,34.96,34.3,34.24,40.79,0
140.26,69.6,10.0,13.49,40.27,31.12,0
89.97,57.52,23.16,36.66,58.74,34.2,0
140.97,33.71,39.97,34.71,54.94,43.3,0
152.54,52.95,32.01,30.69,43.91,44.7,0
117.03,43.36,37.15,37.33,29.92,42.22,0
109.55,19.16,25.37,27.16,72.27,27.45,0
108.91,47.86,33.15,27.0,35.53,34.98,0
130.66,51.99,35.69,22.71,25.84,38.43,0
95.46,46.36,38.55,36.32,67.34,36.72,0
113.48,37.51,31.35,22.89,28.83,32.2,0
131.88,73.02,18.63,23.47,66.82,35.83,0
110.63,55.35,13.55,28.27,56.21,31.24,0
128.7,37.86,23.33,22.14,59.49,31.16,0
165.63,32.66,15.87,29.03,71.25,38.15,0
130.58,55.22,31.37,24.69,41.3,38.04,0
146.92,66.38,10.0,31.35,51.41,40.24,0
155.16,53.96,39.06,29.31,65.46,45.24,0
125.74,54.61,22.97,38.73,51.86,41.56,0
131.25,49.03,10.71,28.41,84.16,32.06,0
118.67,60.22,21.29,20.97,69.86,30.89,0
108.93,60.49,20.55,31.34,41.27,35.61,0
141.3,71.56,28.13,32.16,46.57,44.96,0
127.99,72.93,17.11,26.32,48.42,37.09,0
114.91,53.39,40.48,22.67,53.92,35.51,0
128.55,33.81,15.24,24.92,49.31,30.52,0
100.18,56.04,21.35,37.07,49.57,36.06,0
97.89,51.46,26.56,23.14,87.0,27.42,0
123.51,38.96,36.11,17.95,70.94,30.78,0
138.47,30.14,24.0,17.67,41.5,30.66,0
115.4,32.53,24.71,29.02,57.22,31.91,0
112.37,47.08,35.8,32.47,75.17,36.89,0
140.87,36.76,25.61,33.15,47.53,39.85,0
125.61,44.32,19.2,25.53,70.18,31.68,0
120.92,51.23,48.29,22.94,21.56,39.92,0
122.77,52.29,16.03,28.8,49.21,34.21,0
115.33,66.46,26.49,22.32,42.25,34.47,0
107.96,51.96,28.39,29.4,78.65,33.29,0
127.79,44.55,38.64,22.2,26.78,37.27,0
98.44,36.51,35.04,34.16,44.27,35.11,0
123.1,48.95,23.58,29.58,76.15,34.65,0
127.96,51.75,31.25,40.37,35.6,45.18,0
117.53,31.86,23.42,25.35,60.4,29.89,0
102.17,43.13,41.04,40.78,87.58,39.29,0
146.81,55.98,41.88,16.92,27.19,40.41,0
113.33,44.79,40.48,18.49,51.55,32.06,0
111.44,57.27,38.26,26.79,37.75,37.77,0
118.99,49.86,34.91,23.82,42.25,35.58,0
149.81,60.28,23.28,32.95,68.57,43.04,0
137.16,53.82,22.1,29.29,65.82,37.88,0
149.72,32.48,23.4,27.88,35.93,38.26,0
138.24,36.82,37.17,36.8,28.33,44.94,0
173.04,42.26,14.93,33.08,75.71,42.4,0
114.27,23.34,29.8,22.12,43.63,28.87,0
156.35,37.92,20.49,33.72,92.03,39.63,0
153.68,51.78,29.12,23.63,56.8,39.88,0
123.65,46.4,32.6,32.18,45.17,39.41,0
117.42,57.0,32.24,19.22,64.78,32.22,0
101.58,44.65,28.98,32.17,48.74,34.14,0
115.65,23.27,34.71,40.05,74.26,37.72,0
122.17,48.74,17.74,34.73,43.61,37.25,0
97.88,22.86,10.0,35.21,32.68,28.19,0
96.47,58.76,22.02,30.79,40.45,33.25,0
123.52,57.1,29.19,33.13,23.24,41.64,0
131.75,44.58,23.35,32.55,44.88,38.59,0
150.72,62.17,36.86,23.98,61.43,42.6,0
97.59,54.96,27.34,32.14,75.08,33.14,0
152.51,60.86,28.93,33.36,44.17,46.39,0
160.05,39.82,26.74,18.83,83.61,35.04,0
85.81,42.25,43.37,31.45,26.18,35.19,0
154.23,32.24,20.57,26.82,45.42,37.35,0
111.64,54.18,30.99,34.37,36.83,39.46,0
114.65,54.4,28.48,23.64,43.35,33.74,0
107.8,62.53,32.13,34.79,71.1,38.71,0
119.44,38.06,36.1,20.41,70.96,31.15,0
164.03,33.47,46.36,38.21,20.0,52.44,0
174.81,71.33,17.77,27.31,36.42,46.55,0
109.75,40.48,28.38,42.59,41.19,40.47,0
200.88,76.8,20.96,30.72,36.54,54.47,0
159.65,18.0,19.08,31.46,74.58,36.84,0
98.78,55.64,18.15,32.24,76.89,31.2,0
143.73,51.41,24.46,26.59,20.0,40.24,0
143.28,34.53,10.0,30.8,38.88,35.48,0
98.82,50.74,14.65,28.53,62.57,28.54,0
160.21,59.83,32.63,45.0,59.22,53.59,0
118.95,44.44,37.38,28.63,67.36,36.55,0
155.3,49.37,29.5,34.0,47.34,45.58,0
126.72,42.53,44.06,38.72,64.97,44.45,0
104.42,35.36,24.31,31.68,25.83,33.13,0
120.54,37.66,11.51,40.33,78.58,34.97,0
120.79,53.55,30.29,43.7,48.96,44.91,0
107.67,31.48,17.23,27.79,57.68,27.93,0
115.27,42.98,29.95,28.9,37.28,35.54,0
81.35,48.01,18.68,33.98,25.13,30.58,0
143.92,55.9,15.0,27.73,61.58,37.12,0
128.05,42.86,28.24,30.89,44.57,38.04,0
93.29,54.2,37.32,27.51,49.21,33.63,0
131.07,43.51,22.55,23.32,70.5,32.23,0
103.88,39.84,29.31,35.28,50.62,35.42,0
136.39,70.64,30.59,21.33,26.2,40.13,0
101.11,54.64,24.48,34.14,52.21,35.18,0
135.25,28.94,22.2,20.6,55.64,30.24,0
101.45,30.71,42.57,26.23,40.4,32.87,0
81.9,55.2,22.18,26.96,49.88,27.78,0
125.6,50.75,10.0,29.23,81.04,31.68,0
125.21,48.8,29.59,22.82,55.32,34.12,0
158.48,34.41,23.8,27.42,66.92,38.42,0
106.7,31.93,28.77,25.17,90.07,27.66,0
131.97,56.99,29.42,39.57,61.87,44.49,0
131.37,53.74,37.62,25.62,63.56,38.83,0
91.13,57.63,29.32,30.11,74.73,31.82,0
144.4,64.96,42.37,35.86,45.45,49.91,0
107.05,52.53,26.34,29.92,61.19,33.84,0
108.68,48.57,26.8,29.13,69.67,32.87,0
102.69,49.89,24.4,37.65,48.74,36.71,0
156.71,57.75,34.36,25.08,33.84,44.39,0
131.58,59.8,34.41,27.24,50.05,40.43,0
128.75,51.38,23.23,25.11,30.58,35.97,0
114.75,64.86,34.42,37.06,75.1,41.77,0
94.94,44.39,41.62,26.65,33.04,33.96,0
135.47,39.54,38.31,29.54,69.26,39.42,0
131.91,35.61,13.69,39.0,54.44,37.79,0
100.82,30.15,30.31,23.17,50.84,27.68,0
77.79,63.92,39.01,34.42,50.83,35.98,0
169.1,37.6,39.62,21.57,72.48,41.37,0
78.08,57.05,36.78,31.01,64.91,32.13,0
142.15,58.86,22.18,23.61,40.05,37.95,0
140.69,67.46,28.33,37.26,29.23,47.74,0
130.27,32.06,25.89,24.48,68.02,31.99,0
104.17,25.67,41.25,27.32,23.98,33.71,0
128.68,56.63,27.83,37.36,86.35,41.14,0
119.37,59.42,19.82,30.09,81.06,34.56,0
111.53,48.78,34.9,31.12,58.16,36.93,0
83.82,57.37,29.47,33.48,50.74,33.4,0
120.02,43.46,41.26,39.78,27.15,45.12,0
155.91,34.15,21.46,26.44,47.31,37.85,0
123.39,46.45,37.06,35.66,78.36,40.52,0
128.14,64.27,27.14,23.26,39.29,37.24,0
88.2,45.44,26.16,14.89,87.03,20.61,0
127.14,39.43,41.21,33.26,59.47,40.96,0
133.63,46.57,29.78,30.02,42.63,39.6,0
137.14,65.12,23.7,42.02,56.78,46.66,0
125.02,60.44,30.56,29.6,54.38,39.38,0
125.71,45.65,37.61,15.03,30.52,33.04,0
95.8,65.81,33.62,17.43,20.0,31.24,0
146.77,42.93,25.74,24.51,20.0,38.86,0
126.48,57.62,24.4,25.0,71.06,34.64,0
138.69,39.32,10.0,20.46,39.51,30.13,0
136.09,67.46,23.1,16.81,51.87,34.3,0
154.54,46.06,24.76,30.29,82.4,40.23,0
120.31,66.42,21.56,29.69,46.99,37.62,0
130.34,34.05,32.97,23.86,56.62,34.24,0
125.57,42.54,34.11,27.94,49.13,37.26,0
129.22,51.03,20.49,35.06,73.62,38.17,0
147.77,54.82,20.25,27.04,81.01,37.6,0
130.21,37.27,34.25,30.34,49.99,38.55,0
117.95,51.34,37.84,32.14,84.57,38.34,0
167.75,71.62,23.23,20.76,74.69,41.44,0
108.07,50.01,21.42,31.68,20.0,35.44,0
98.94,43.66,54.07,31.13,64.24,38.25,0
127.26,62.78,19.7,16.27,95.0,28.81,0
110.44,59.71,24.1,25.2,54.0,32.92,0
121.01,55.91,21.01,28.3,27.64,36.42,0
137.51,55.7,20.92,39.15,70.68,42.61,0
118.71,51.71,34.41,33.07,45.47,40.13,0
123.03,67.1,37.62,33.71,78.32,42.51,0
113.54,40.11,17.2,26.01,87.61,27.8,0
140.92,44.82,41.52,34.48,47.71,45.46,0
119.71,26.91,18.86,25.72,75.54,27.93,0
107.67,71.07,41.3,22.97,57.46,36.85,0
125.62,46.98,19.44,36.45,83.01,36.93,0
162.96,75.23,25.17,34.36,64.97,48.84,0
154.93,55.22,31.51,39.06,56.05,48.91,0
101.99,48.19,42.79,14.49,51.85,29.03,0
109.37,68.1,15.12,26.29,44.55,32.77,0
106.24,51.82,25.92,27.3,29.73,33.76,0
149.83,26.13,25.06,32.38,27.33,40.46,0
122.08,54.55,27.71,24.19,74.02,33.66,0
105.77,57.24,33.92,20.84,75.42,30.84,0
134.93,50.3,33.39,17.58,47.73,34.75,0
126.39,58.94,41.19,18.43,85.16,34.85,0
151.32,35.45,18.81,26.19,29.19,37.35,0
94.69,42.64,34.34,44.48,47.46,40.12,0
121.13,48.53,21.4,20.98,33.03,31.57,0
116.27,42.28,37.94,16.24,59.42,30.1,0
129.64,57.51,48.2,40.4,31.55,50.58,0
135.22,49.91,27.58,18.9,70.94,32.85,0
97.38,51.33,37.87,22.72,42.42,32.04,0
153.1,81.42,34.87,32.52,76.26,48.77,0
103.41,46.92,35.68,32.32,57.59,36.03,0
136.7,57.36,32.86,32.04,69.01,42.09,0
167.48,38.59,21.36,25.69,63.32,39.35,0
149.13,21.04,29.92,39.12,60.89,42.49,0
67.56,50.76,31.83,30.92,70.47,27.84,0
130.01,46.56,44.63,28.57,58.21,41.01,0
99.62,24.34,32.45,42.06,64.98,35.91,0
169.75,56.76,27.39,28.97,57.01,45.71,0
124.0,71.1,30.2,28.02,46.25,40.22,0
124.77,41.67,29.06,30.75,41.46,37.56,0
159.01,55.41,22.8,26.62,60.77,41.12,0
139.97,52.67,33.4,32.27,53.62,43.04,0
107.8,48.9,31.91,22.83,73.4,30.65,0
176.93,57.13,17.59,28.97,70.87,44.01,0
107.92,41.43,22.08,12.38,27.82,24.33,0
103.61,64.99,37.79,36.14,74.62,40.16,0
167.72,50.18,43.29,35.78,72.03,50.89,0
102.7,40.65,10.32,31.34,20.0,30.32,0
135.97,33.7,25.99,26.0,73.59,33.75,0
103.19,46.96,12.02,19.36,37.99,24.81,0
153.42,66.32,32.17,24.8,31.3,44.45,0
131.35,57.41,31.46,21.19,47.85,36.43,0
108.17,57.52,25.82,24.51,24.14,33.77,0
123.31,71.19,10.0,29.73,49.65,35.95,0
168.99,52.49,10.0,29.94,70.59,40.61,0
127.7,55.0,25.74,12.0,57.99,28.97,0
129.18,28.63,32.4,28.34,40.71,36.17,0
169.93,40.41,22.61,29.34,67.64,41.96,0
117.61,50.0,35.26,16.77,58.42,31.1,0
114.82,53.46,40.43,42.71,93.22,43.55,0
119.42,39.23,37.68,28.47,85.12,35.01,0
118.4,57.71,21.97,20.21,71.01,30.22,0
132.65,76.9,12.89,31.43,51.73,39.87,0
89.15,43.18,21.92,33.81,50.8,30.72,0
132.16,51.86,22.65,19.75,31.3,33.79,0
123.98,36.72,33.66,26.49,43.81,35.59,0
60.0,67.17,21.06,23.94,42.94,24.08,0
98.97,51.35,35.33,31.41,93.99,33.49,0
92.45,34.79,36.1,26.12,63.27,29.07,0
141.31,42.55,17.5,24.92,64.5,33.83,0
105.44,40.0,10.0,26.98,72.59,25.84,0
104.91,50.72,36.95,23.95,72.53,32.2,0
160.13,56.69,37.52,16.66,20.0,42.1,0
158.17,55.45,31.73,30.78,23.3,47.07,0
146.04,43.35,27.17,37.89,62.16,43.72,0
143.72,35.47,35.03,33.3,85.87,40.6,0
100.35,60.04,29.22,24.67,49.82,32.32,0
148.5,30.03,28.79,29.17,56.36,38.61,0
120.54,35.62,30.47,34.6,60.3,37.28,0
99.37,31.21,20.45,32.46,74.65,28.66,0
151.91,24.98,12.96,34.24,49.36,37.6,0
104.76,54.14,31.91,39.11,43.78,40.46,0
125.18,54.04,34.19,21.35,39.15,36.02,0
136.65,77.06,14.05,37.67,75.47,42.82,0
114.48,45.25,30.93,22.85,67.17,31.43,0
167.81,60.27,27.22,28.99,42.39,46.55,0
123.22,44.84,35.95,28.26,75.35,36.45,0
163.69,25.19,14.99,34.67,29.23,41.46,0
