pm25,pm10,no2,so2,co,o3,nh3,temperature,humidity,wind_speed,aqi_category
45.315,92.442,41.071,19.398,1.934,37.623,25.279,22.964,40.777,4.349,Moderate
39.957,93.434,58.279,22.905,2.196,45.261,36.218,37.172,43.792,1.754,Moderate
94.836,199.037,59.704,34.931,1.101,33.264,30.83,23.843,47.702,4.859,Poor
10.956,25.172,49.897,27.162,0.944,29.808,39.205,27.779,44.169,6.606,Good
31.23,43.993,16.741,27.724,2.077,16.696,11.405,27.486,54.149,3.706,Moderate
79.258,108.702,32.487,34.032,3.119,37.566,32.348,21.441,84.749,2.699,Poor
49.48,105.201,67.679,41.022,1.59,17.887,10.837,21.716,50.886,0.3,Poor
61.687,97.592,72.383,11.427,1.507,38.722,37.267,20.036,66.707,6.11,Moderate
30.249,46.219,58.4,34.662,1.87,42.789,37.496,31.12,35.146,1.741,Moderate
71.357,117.434,20.526,27.841,2.19,38.468,40.643,36.413,46.125,1.121,Poor
96.859,172.305,39.879,33.404,2.062,38.686,41.835,17.732,30.501,3.163,Poor
70.124,77.032,68.979,30.712,2.103,20.81,36.25,27.991,26.833,6.174,Moderate
24.852,60.744,40.706,38.266,1.102,5.0,42.043,30.58,50.555,4.358,Moderate
65.366,92.771,75.608,5.604,2.382,30.066,25.703,27.849,91.33,1.247,Moderate
19.335,20.0,43.472,10.318,1.687,43.017,71.024,27.331,90.514,3.026,Moderate
62.903,106.189,32.839,19.732,1.244,27.579,37.279,32.122,54.096,1.66,Moderate
52.772,86.492,35.077,20.762,1.311,29.986,10.378,24.317,62.689,1.683,Moderate
120.36,226.973,22.22,53.597,1.986,26.046,42.671,39.004,54.405,4.129,Very Poor
55.188,72.398,55.091,29.817,1.933,34.705,27.089,31.399,54.968,2.898,Moderate
28.535,34.912,47.593,26.691,2.269,39.074,39.004,25.896,69.09,1.032,Moderate
90.628,123.78,61.344,32.763,1.589,53.031,14.742,25.369,26.518,2.516,Poor
70.463,110.873,70.358,28.813,1.786,22.893,2.786,22.622,64.851,2.567,Moderate
27.88,28.436,62.444,31.571,0.975,19.328,26.885,27.953,41.357,0.3,Moderate
43.866,92.034,62.605,24.781,1.885,35.229,30.879,20.897,53.121,2.938,Moderate
140.06,189.788,63.9,27.374,1.884,40.026,41.755,35.289,36.382,7.189,Poor
46.437,80.991,35.846,27.706,1.046,72.437,38.662,30.785,86.01,3.009,Moderate
34.137,67.463,50.617,19.587,1.18,31.182,38.504,35.585,83.196,3.093,Poor
39.895,52.507,46.631,29.107,1.417,27.728,41.482,30.124,84.456,0.598,Moderate
44.871,73.516,36.348,27.709,1.53,55.065,14.568,22.029,96.0,5.718,Moderate
115.868,214.999,23.851,30.828,1.97,34.984,39.695,27.666,66.075,4.674,Poor
30.813,70.105,22.103,21.057,0.937,34.497,21.643,35.148,66.465,2.729,Moderate
58.997,94.825,26.837,16.721,1.557,34.42,18.662,28.824,55.87,4.356,Moderate
41.572,64.506,49.266,21.405,2.346,56.696,21.611,25.266,48.024,6.238,Good
80.488,128.369,52.499,26.137,3.122,5.0,26.504,35.901,36.556,2.19,Poor
32.875,32.272,67.392,31.684,1.876,25.548,18.164,32.927,56.309,3.293,Moderate
62.49,98.428,27.146,27.545,1.648,5.0,26.16,28.134,70.687,4.777,Poor
64.108,85.741,66.647,32.563,1.27,49.824,54.451,35.613,69.853,5.686,Moderate
89.607,148.395,39.154,37.397,2.348,33.056,20.597,35.634,50.568,2.443,Very Poor
83.556,97.382,53.273,11.317,1.767,37.319,39.108,34.444,38.895,1.131,Poor
36.244,73.559,58.866,19.761,1.528,5.0,16.078,23.923,67.46,5.886,Moderate
14.279,32.735,20.606,20.107,1.238,39.898,27.72,35.569,35.053,2.823,Good
76.371,141.038,49.414,31.442,1.373,30.076,32.912,28.83,20.301,1.151,Poor
30.032,20.0,43.5,23.25,1.859,53.613,37.88,25.742,63.096,3.528,Moderate
12.815,20.0,66.742,2.0,1.628,45.249,17.461,32.662,65.406,1.704,Good
93.804,193.707,51.25,37.22,2.558,33.038,49.569,32.282,71.63,2.47,Poor
71.675,87.888,30.059,30.216,2.57,11.244,41.018,30.919,71.769,0.977,Poor
29.536,64.926,74.145,5.244,1.618,50.607,58.066,28.333,59.796,2.041,Moderate
20.315,54.597,41.805,15.299,1.003,40.567,22.643,25.167,55.463,3.139,Moderate
21.608,23.99,66.773,18.445,1.426,62.956,39.909,18.909,67.775,4.786,Good
36.078,66.241,38.295,18.181,1.539,36.451,37.862,32.146,46.717,3.288,Moderate
36.014,21.126,62.487,5.674,0.918,27.103,25.365,32.655,19.084,2.682,Moderate
63.82,97.204,65.465,38.244,1.989,6.289,35.352,33.631,50.515,3.26,Poor
34.332,69.024,56.772,11.683,1.88,37.565,17.862,29.855,88.647,2.14,Moderate
73.663,117.197,33.383,21.488,2.475,37.163,34.228,27.328,85.185,2.819,Poor
142.837,190.961,47.626,7.144,1.934,51.35,35.554,31.545,56.313,0.83,Poor
51.876,99.869,50.656,26.668,1.821,52.681,37.004,24.929,53.677,1.574,Moderate
96.598,126.68,58.446,29.006,3.109,44.472,39.521,31.672,65.859,4.098,Poor
65.948,63.936,49.173,17.796,1.602,28.729,29.937,30.173,74.958,6.701,Moderate
46.644,70.386,78.624,36.24,1.35,35.694,14.219,29.184,40.086,4.575,Moderate
41.671,75.711,16.882,26.286,1.22,13.967,18.112,34.518,36.163,1.888,Moderate
136.448,146.855,64.256,28.185,2.163,42.998,45.415,39.301,68.463,2.424,Very Poor
126.417,187.0,66.844,22.002,2.795,53.212,42.223,25.757,60.104,3.973,Very Poor
64.884,105.177,44.182,24.743,1.928,31.378,35.053,23.334,63.508,4.521,Moderate
8.0,20.0,35.916,30.302,1.415,42.899,27.199,29.152,46.997,5.533,Good
29.778,61.808,35.821,35.562,1.663,35.07,22.657,32.803,27.848,3.137,Moderate
27.433,53.274,7.418,4.349,2.15,65.913,41.925,26.978,60.561,5.411,Moderate
157.237,253.68,57.775,25.217,2.722,16.47,5.016,35.437,51.03,2.49,Very Poor
30.53,27.56,53.736,27.931,2.103,35.252,14.582,26.836,42.498,3.649,Moderate
60.766,84.916,63.761,32.137,1.709,5.0,44.976,32.982,74.532,1.465,Moderate
72.947,111.488,48.798,21.902,1.625,21.161,38.099,24.524,60.093,4.979,Moderate
115.384,142.483,62.654,4.75,1.832,62.101,28.288,18.444,32.752,3.374,Poor
101.704,154.168,79.922,39.869,2.908,36.952,29.249,30.302,75.863,3.663,Very Poor
91.573,181.747,56.977,18.041,1.761,42.762,49.466,27.289,54.118,4.262,Poor
83.967,136.209,8.894,14.295,2.674,5.0,19.247,22.785,80.394,2.68,Poor
22.117,37.992,45.326,19.199,0.656,43.696,12.112,21.346,83.694,0.731,Good
99.681,115.194,41.569,32.947,1.921,28.21,53.246,34.33,30.595,5.236,Poor
63.457,122.404,63.231,33.402,1.526,45.863,24.685,23.422,63.003,2.065,Poor
49.222,48.902,33.517,16.634,2.068,29.761,42.18,37.766,66.281,5.344,Moderate
92.146,127.364,27.214,24.346,1.89,26.156,8.37,18.904,70.782,3.28,Poor
49.72,89.446,65.271,28.954,1.617,54.889,30.102,33.247,72.416,3.306,Moderate
53.341,80.804,44.422,31.656,0.855,25.301,23.976,37.002,60.925,1.673,Moderate
44.863,70.367,64.462,17.631,2.089,42.002,44.744,22.799,40.646,4.328,Moderate
102.582,200.651,30.842,32.958,1.879,49.647,21.756,28.532,65.706,3.421,Poor
57.672,91.934,66.069,28.36,1.427,49.561,16.822,26.687,59.522,3.706,Moderate
127.96,158.986,24.305,24.201,2.269,56.516,13.176,30.652,49.94,0.524,Moderate
61.462,88.702,49.829,8.651,1.434,33.879,11.903,30.91,59.61,1.825,Moderate
62.912,97.217,17.509,19.436,0.641,24.769,11.686,37.322,47.957,3.653,Moderate
54.581,89.743,55.898,31.917,1.454,24.777,41.22,27.189,37.543,3.03,Moderate
62.054,105.434,36.978,31.154,2.396,52.634,35.754,28.799,90.543,2.964,Poor
111.068,117.972,25.277,29.611,2.167,42.531,42.989,26.196,40.062,4.461,Poor
64.213,111.259,78.156,21.804,2.203,37.894,6.28,25.318,40.95,2.34,Poor
104.421,118.616,36.16,11.159,1.772,33.626,38.936,25.498,76.061,5.734,Poor
37.082,82.535,39.528,13.68,1.836,41.986,22.612,12.0,38.66,3.767,Moderate
33.229,48.468,34.757,22.91,1.121,32.795,21.54,23.787,77.751,0.634,Good
111.913,128.176,75.099,32.317,2.583,57.924,35.605,26.897,45.707,1.785,Poor
12.512,31.526,43.628,2.0,1.098,23.827,35.285,21.911,49.334,0.3,Good
53.244,71.123,49.07,18.473,2.317,22.527,26.359,22.26,81.579,1.22,Moderate
38.956,104.137,34.505,13.232,1.554,39.616,9.874,33.254,76.98,0.621,Poor
55.133,73.1,50.981,31.202,1.781,30.249,36.213,29.511,87.491,1.432,Moderate
51.655,76.829,50.358,32.513,1.78,65.566,28.317,37.047,66.665,3.731,Poor
24.547,26.529,45.123,19.763,1.389,54.017,27.289,37.613,45.908,1.097,Moderate
8.0,20.0,39.522,24.099,0.2,21.851,22.339,28.59,60.74,2.729,Good
50.037,92.326,6.0,16.407,2.031,33.858,31.137,27.242,29.03,2.266,Moderate
43.204,55.134,14.975,10.788,1.457,44.523,23.454,30.223,80.307,0.542,Moderate
21.448,35.895,45.061,23.909,1.595,44.263,37.027,31.57,57.089,5.799,Moderate
75.04,98.287,27.367,37.693,1.824,31.979,42.958,20.982,83.934,3.729,Moderate
80.802,105.687,26.801,20.067,2.247,28.952,30.884,25.239,45.061,0.386,Poor
118.651,161.652,51.954,27.567,2.042,46.345,37.271,25.484,91.019,4.71,Poor
74.687,101.873,62.134,27.226,1.991,27.024,42.474,35.551,51.826,1.065,Poor
83.836,111.049,60.261,8.799,2.656,38.476,39.021,29.576,76.684,3.486,Poor
47.213,72.682,49.131,21.455,1.524,50.851,23.578,30.862,56.76,4.783,Moderate
59.344,67.964,47.841,30.99,1.348,6.918,40.883,36.828,65.458,1.693,Moderate
15.876,23.71,44.19,26.405,1.888,39.09,65.42,30.899,30.803,3.329,Moderate
126.648,181.182,23.467,22.506,1.917,24.921,39.249,22.225,69.93,3.242,Poor
48.134,94.426,47.079,11.014,2.05,19.415,30.82,28.134,68.557,3.151,Moderate
33.367,71.993,44.324,38.97,0.504,37.307,16.382,39.549,67.366,2.23,Moderate
43.525,74.734,81.381,19.156,1.8,14.019,34.521,29.009,75.864,4.27,Moderate
16.39,39.999,41.067,25.705,1.546,55.611,49.262,39.328,67.205,4.992,Moderate
53.139,90.9,42.166,25.255,1.308,14.978,23.048,21.445,56.033,4.202,Moderate
78.289,115.459,73.537,24.629,2.195,18.508,45.206,21.587,34.747,4.095,Poor
50.018,97.093,65.349,17.428,1.605,20.906,20.93,29.416,45.538,1.064,Moderate
33.721,53.641,50.96,26.295,1.632,49.481,42.844,25.642,45.721,1.851,Moderate
61.005,112.526,41.612,30.406,2.316,30.658,33.363,44.0,38.904,0.953,Poor
18.218,20.0,32.517,18.294,1.259,11.547,41.507,27.225,53.829,3.348,Moderate
27.652,62.298,65.476,15.907,2.17,29.876,28.267,37.894,75.888,4.116,Poor
38.666,71.161,48.452,21.176,1.387,34.805,24.27,32.069,79.274,2.305,Moderate
103.166,201.848,64.186,30.166,2.363,38.185,35.315,32.301,60.909,3.057,Very Poor
48.522,76.542,53.068,18.201,1.629,34.311,19.309,33.76,49.436,4.725,Moderate
51.196,75.398,60.522,43.892,1.068,45.715,40.384,26.53,33.237,3.845,Moderate
47.935,98.823,53.001,32.752,1.384,5.0,32.258,27.361,59.341,2.071,Moderate
74.814,101.262,71.67,25.799,1.899,33.616,26.932,29.616,19.925,0.3,Poor
94.091,92.346,59.043,29.28,2.727,5.0,29.373,33.854,75.494,4.859,Poor
15.53,20.0,20.964,27.733,0.617,51.061,40.455,34.214,57.043,1.869,Good
64.088,82.929,50.209,14.535,2.408,19.829,9.359,34.399,39.737,4.999,Poor
20.668,30.356,84.547,27.997,1.198,16.597,26.136,27.568,63.616,3.343,Moderate
66.487,100.677,52.851,31.661,1.362,7.883,13.518,35.305,45.905,5.951,Moderate
46.389,52.22,68.817,33.704,2.335,40.74,20.36,28.9,53.064,3.294,Poor
35.289,55.598,57.543,31.814,1.689,32.609,32.783,33.425,68.448,5.464,Moderate
51.665,116.266,58.845,33.976,1.432,26.053,29.728,29.627,56.439,5.194,Poor
10.691,25.96,70.736,31.244,1.104,29.27,22.85,14.901,61.403,4.304,Moderate
26.55,37.927,44.947,17.763,1.73,41.415,10.959,38.125,49.95,2.238,Poor
52.838,87.063,49.314,16.938,1.814,29.722,22.969,25.806,65.951,5.41,Moderate
58.212,68.255,78.62,31.745,1.773,43.606,51.162,31.021,62.793,1.581,Poor
55.894,65.9,49.554,20.309,2.77,67.224,31.543,38.904,93.214,4.877,Poor
45.731,72.613,53.315,24.211,1.326,31.809,14.969,35.852,40.627,4.77,Moderate
58.724,115.05,48.667,26.315,2.403,32.595,48.256,25.072,57.537,3.328,Poor
54.718,79.27,21.171,40.089,1.528,30.309,34.9,27.212,47.299,3.645,Moderate
19.199,20.0,61.517,19.344,1.722,25.047,23.03,34.374,65.025,3.486,Moderate
46.165,75.427,52.646,15.414,1.532,22.899,35.721,44.0,41.706,1.414,Moderate
42.096,62.839,33.498,19.903,2.132,19.334,42.215,32.832,71.192,2.352,Moderate
38.786,47.695,24.251,22.558,1.84,14.152,45.485,33.248,61.825,0.3,Moderate
80.573,63.995,46.141,39.416,1.626,59.562,25.633,27.57,73.141,2.315,Moderate
56.309,90.674,49.399,25.007,2.723,41.183,19.641,31.741,65.063,1.987,Poor
23.84,32.252,50.515,6.923,1.615,25.075,38.585,44.0,72.733,2.01,Moderate
75.959,124.873,59.191,27.443,1.975,18.378,32.45,18.859,96.0,2.905,Poor
76.036,107.736,21.901,44.239,2.688,28.347,42.27,22.573,29.971,4.37,Poor
60.105,84.696,61.253,33.918,1.6,27.477,40.11,12.0,57.599,2.752,Moderate
45.629,59.582,36.871,11.769,1.974,41.355,33.805,20.876,50.061,1.604,Moderate
36.204,45.306,18.457,22.101,1.838,57.63,10.206,20.592,68.132,3.316,Moderate
48.092,106.89,51.344,25.158,1.724,34.866,35.28,23.456,33.951,3.51,Moderate
76.562,167.281,46.022,23.511,1.791,40.588,25.969,42.179,44.706,3.368,Poor
57.551,98.442,50.686,29.624,0.749,49.466,39.16,40.69,56.108,5.814,Moderate
13.781,22.773,37.099,14.279,1.261,39.879,20.301,38.855,52.823,2.192,Moderate
84.846,137.449,38.51,36.858,2.128,18.677,39.336,30.463,77.233,1.68,Poor
58.459,74.391,41.214,14.563,2.564,59.773,35.977,29.628,79.599,3.879,Moderate
93.119,151.36,21.232,22.293,1.909,41.584,42.311,21.543,70.884,1.091,Poor
53.059,76.68,66.064,22.022,1.371,18.733,25.692,18.801,35.248,3.25,Moderate
78.569,121.077,60.257,23.251,2.572,62.371,34.256,27.861,52.279,0.991,Poor
112.144,135.856,43.579,14.203,2.047,10.059,32.58,32.499,71.83,7.233,Poor
104.845,162.961,31.367,16.62,2.096,38.156,43.506,31.957,75.588,3.994,Poor
63.823,127.598,41.214,27.526,1.857,27.895,43.078,30.101,38.454,1.86,Poor
13.618,22.309,68.089,26.292,1.468,43.467,28.281,29.159,59.55,5.198,Good
83.201,110.031,58.754,17.288,2.532,23.269,40.631,27.174,83.219,0.528,Poor
38.209,85.677,33.784,23.448,0.987,27.814,28.407,20.702,22.85,5.331,Moderate
41.82,92.012,55.419,17.159,2.036,27.489,25.247,44.0,43.275,0.927,Moderate
62.217,98.215,39.072,16.788,1.98,44.659,28.924,37.271,41.257,3.249,Poor
109.929,151.259,45.654,19.911,1.686,43.086,40.5,24.741,71.516,5.963,Poor
54.994,87.482,71.774,22.125,1.668,29.032,38.595,23.159,79.048,1.244,Moderate
9.29,20.033,21.015,16.534,0.982,37.828,36.969,27.714,57.422,5.897,Good
61.931,85.952,34.907,10.573,1.896,40.94,27.485,20.454,56.726,0.3,Moderate
109.144,168.853,39.312,18.556,1.773,43.523,27.897,28.205,67.57,4.805,Poor
46.151,106.043,48.993,11.822,1.207,27.586,12.615,26.169,65.771,2.623,Moderate
27.039,60.479,11.971,18.696,1.764,33.719,24.267,13.515,48.806,4.851,Moderate
23.144,43.424,23.008,23.72,2.137,19.7,31.132,31.629,31.148,2.884,Moderate
62.704,83.072,55.486,16.669,2.169,50.048,10.921,31.442,54.933,2.1,Moderate
85.993,145.271,34.693,22.183,2.264,25.617,33.341,30.88,73.565,7.354,Poor
49.943,60.9,61.425,25.876,1.437,49.564,13.181,24.633,73.23,3.061,Moderate
112.585,208.866,94.967,25.007,2.741,18.354,17.945,24.207,19.627,4.109,Very Poor
31.647,36.806,18.899,28.156,1.457,40.968,30.423,30.856,53.925,2.855,Moderate
84.744,135.433,46.254,14.612,2.647,47.911,23.603,37.31,33.996,6.187,Poor
31.1,48.932,27.2,28.932,1.954,29.63,42.724,34.983,64.829,5.153,Moderate
17.994,29.095,6.0,2.0,1.345,21.183,31.019,34.553,59.745,3.24,Good
26.491,45.44,18.934,23.904,2.103,18.546,65.206,20.483,54.256,1.571,Moderate
60.791,76.223,38.95,19.255,2.26,40.94,43.277,41.411,43.029,2.48,Poor
73.46,122.342,60.489,11.618,2.105,29.464,15.677,26.912,86.921,3.791,Poor
52.139,70.747,53.152,39.062,1.337,41.562,45.105,22.273,76.753,2.612,Moderate
21.745,50.222,39.946,16.984,1.76,21.978,46.034,36.603,78.482,4.468,Moderate
58.505,105.128,61.072,15.734,2.032,33.232,30.006,25.764,18.0,2.672,Poor
92.388,113.618,64.59,26.961,1.629,68.729,23.537,21.685,78.345,4.939,Poor
70.311,81.039,47.672,35.059,2.081,21.37,29.521,21.013,66.392,2.394,Poor
67.073,77.666,28.332,23.463,1.821,39.438,43.336,35.093,66.094,1.323,Moderate
51.318,74.797,37.026,28.063,1.49,31.684,24.632,22.899,44.814,4.326,Moderate
22.984,45.292,33.879,3.762,1.488,31.011,43.619,23.77,60.205,0.595,Moderate
33.342,41.334,40.208,27.299,1.224,31.802,36.084,38.148,80.828,3.821,Good
51.643,77.562,22.374,45.485,1.743,25.724,19.199,21.025,63.631,5.837,Moderate
47.067,96.433,20.665,6.386,1.055,22.559,42.636,32.875,42.2,6.305,Moderate
87.307,128.459,66.583,10.832,1.988,52.574,29.366,35.905,89.805,2.779,Poor
18.777,59.401,47.0,10.139,2.056,21.854,22.126,23.342,51.526,4.02,Moderate
106.819,93.854,45.63,17.177,2.115,63.146,37.828,20.689,66.219,2.395,Poor
47.53,70.77,19.058,13.934,1.033,43.135,29.542,37.429,42.895,3.293,Moderate
28.115,24.225,49.922,20.311,1.298,45.834,19.737,28.403,49.867,3.389,Good
16.679,26.489,18.291,8.138,1.398,46.111,16.332,18.639,72.662,3.78,Good
32.585,59.027,54.364,2.617,1.121,19.766,31.906,30.705,71.542,2.167,Good
46.484,79.215,52.896,14.207,1.269,53.578,34.739,27.099,85.744,2.405,Moderate
12.094,22.15,50.181,32.621,1.701,49.748,36.73,37.105,59.323,1.638,Moderate
54.103,97.592,72.921,20.137,1.322,32.656,15.371,31.397,19.782,4.225,Moderate
87.311,97.666,82.812,27.084,1.423,20.851,30.207,28.008,24.242,4.792,Moderate
73.87,73.313,57.042,32.98,2.167,39.392,46.168,34.272,53.996,1.967,Poor
103.628,142.015,44.392,22.246,2.863,23.436,39.96,37.071,72.086,1.523,Poor
46.308,130.449,47.521,21.664,1.415,32.922,21.621,19.821,67.535,1.01,Poor
18.747,44.192,18.04,15.124,1.194,53.963,15.395,12.0,86.152,0.763,Moderate
18.476,37.741,51.328,17.109,2.155,45.794,35.905,34.242,62.935,0.3,Moderate
31.088,33.055,45.842,7.628,0.389,15.277,21.614,24.414,60.728,2.207,Good
17.968,35.704,31.117,22.89,2.308,29.175,15.729,29.841,26.653,4.182,Moderate
102.444,147.426,40.631,16.303,2.176,37.87,25.902,25.587,72.354,2.126,Poor
117.071,146.004,55.264,24.865,2.262,5.0,35.82,25.391,79.434,2.244,Poor
112.494,162.119,63.659,24.451,3.032,46.994,32.98,28.501,50.921,3.761,Very Poor
25.755,51.191,44.409,30.329,1.434,10.374,23.124,35.498,45.315,5.006,Moderate
78.785,129.219,30.441,18.956,1.867,25.569,39.061,38.763,50.745,4.564,Poor
62.436,92.264,59.994,22.158,1.282,24.736,17.795,25.546,43.661,0.3,Moderate
35.404,50.744,55.04,31.544,1.39,47.432,51.596,34.409,77.545,5.495,Moderate
22.176,20.0,50.045,14.377,1.532,7.169,41.739,37.666,75.243,1.255,Moderate
92.355,197.053,61.948,28.008,2.429,48.546,44.954,30.584,41.978,4.196,Poor
48.483,66.124,27.163,22.021,1.496,21.86,28.213,19.917,94.502,2.581,Moderate
18.069,38.308,65.131,37.653,1.916,54.391,24.22,15.679,88.613,3.871,Moderate
49.984,69.767,16.117,31.15,1.804,27.118,27.148,33.456,37.105,1.943,Moderate
24.961,64.557,44.298,31.992,1.891,43.541,37.304,31.278,46.636,1.683,Moderate
48.644,50.401,19.873,24.836,0.809,54.485,39.763,28.898,50.488,2.736,Moderate
56.495,101.72,31.122,30.719,1.914,38.148,45.468,31.817,51.93,4.403,Poor
58.64,89.465,49.74,35.306,2.082,56.36,44.454,17.352,27.372,3.122,Poor
133.884,191.915,62.471,58.443,3.184,40.928,34.015,36.375,96.0,5.051,Very Poor
24.407,66.884,22.586,30.113,1.366,67.588,39.872,40.549,70.479,1.031,Moderate
22.768,35.887,46.241,33.991,0.947,22.29,47.3,36.055,81.093,2.701,Good
28.47,22.254,66.263,15.98,1.746,28.987,51.202,31.544,73.819,2.073,Moderate
52.484,73.853,61.694,13.46,1.787,69.802,35.121,17.827,51.912,4.553,Moderate
42.384,88.791,53.498,44.189,1.945,38.186,39.958,28.109,41.323,4.04,Moderate
128.387,204.467,41.082,51.627,2.967,22.706,11.271,32.609,56.876,4.147,Very Poor
39.874,37.004,50.005,17.929,1.91,53.318,26.475,30.13,72.228,1.55,Moderate
33.792,56.23,57.56,5.037,0.344,57.083,9.144,25.178,86.562,2.826,Good
60.017,84.647,60.189,22.536,1.275,20.891,26.518,24.821,46.854,3.253,Moderate
57.577,96.841,24.981,32.036,1.191,32.328,20.289,26.821,39.154,0.3,Poor
29.233,27.47,39.72,3.679,2.501,21.831,16.645,24.439,47.711,0.3,Moderate
192.815,208.124,77.556,6.327,3.084,71.418,17.55,20.208,52.758,2.272,Very Poor
65.115,96.78,55.174,21.769,1.62,23.476,30.678,24.396,32.989,1.74,Moderate
136.451,150.722,40.707,25.623,3.054,77.856,21.255,22.018,60.667,1.967,Very Poor
28.284,46.145,59.689,25.082,1.267,34.116,36.793,29.347,75.945,4.202,Moderate
77.734,143.829,32.863,22.667,1.411,5.0,40.888,34.612,66.597,1.516,Poor
48.097,51.982,37.797,35.532,2.134,29.267,37.501,24.814,60.141,3.474,Moderate
15.228,22.889,63.939,22.982,1.524,44.54,2.0,33.069,41.829,3.967,Moderate
160.647,243.873,38.863,30.151,2.6,38.985,8.733,33.927,58.38,3.115,Very Poor
17.019,29.877,41.423,25.445,1.338,70.602,10.182,31.12,52.918,1.105,Moderate
21.742,42.555,31.339,17.59,0.603,43.2,2.914,29.823,46.206,3.598,Good
52.192,83.101,90.312,11.243,1.593,20.492,19.399,33.479,65.024,7.061,Moderate
125.987,143.653,43.882,7.053,2.144,31.167,40.208,32.113,31.342,1.637,Poor
66.308,52.484,58.786,10.741,1.693,34.051,28.76,29.04,66.099,6.108,Moderate
43.963,77.062,50.099,10.821,1.612,17.543,15.683,30.593,78.39,4.329,Moderate
49.434,81.275,45.358,14.216,1.661,24.956,5.101,30.863,82.914,3.45,Moderate
81.91,74.71,48.155,13.405,1.802,18.963,30.195,29.288,73.239,3.209,Moderate
54.302,81.108,39.684,41.677,1.83,32.166,11.279,40.147,84.141,6.13,Moderate
50.648,63.923,69.444,22.322,1.336,12.029,29.433,44.0,67.516,3.842,Moderate
50.83,114.403,35.232,18.975,1.191,41.695,15.385,25.743,37.668,2.84,Moderate
76.173,104.84,39.08,11.925,1.295,41.884,37.615,42.118,55.205,4.326,Poor
88.053,116.34,72.654,22.372,2.677,27.639,25.082,35.796,71.927,7.162,Poor
42.141,61.844,49.556,31.508,1.716,23.358,17.945,35.668,53.05,1.767,Moderate
117.285,201.016,69.749,35.166,2.76,37.839,27.127,39.265,31.591,3.014,Very Poor
26.854,56.493,36.201,2.0,1.445,23.135,33.467,17.146,62.275,2.723,Poor
56.917,76.155,41.289,37.644,1.602,26.378,30.781,25.079,31.422,2.456,Moderate
90.09,117.97,44.282,36.678,1.626,25.744,31.997,26.18,77.475,3.726,Poor
30.26,45.453,55.447,16.866,1.647,18.961,26.899,23.087,46.929,4.387,Moderate
102.032,172.041,34.807,26.894,1.563,50.588,14.778,18.947,81.138,3.737,Poor
87.159,122.185,43.097,25.216,2.145,25.205,6.434,28.419,76.047,4.154,Poor
32.754,58.163,41.078,23.717,1.435,62.485,31.801,27.933,46.116,2.917,Moderate
65.032,92.095,59.596,21.283,2.217,37.909,28.399,27.676,59.44,4.56,Poor
52.599,66.043,40.043,21.381,0.539,27.719,21.349,29.573,22.678,0.426,Moderate
62.494,100.91,20.71,21.063,1.683,13.5,36.269,26.283,60.434,1.803,Moderate
41.918,82.169,28.237,36.336,1.757,65.285,17.773,20.852,59.028,3.117,Moderate
13.628,40.345,40.018,28.635,2.167,22.513,29.012,21.565,66.769,3.689,Moderate
109.476,176.352,66.651,39.127,2.282,33.834,33.62,30.853,41.63,3.344,Very Poor
78.775,173.9,65.706,24.636,1.874,41.508,37.241,30.422,68.188,0.582,Poor
126.045,201.583,44.45,38.834,2.454,28.298,24.212,37.101,62.894,5.693,Very Poor
62.742,70.061,34.987,11.694,1.782,39.243,41.171,26.2,42.273,5.046,Moderate
142.441,230.509,80.02,33.284,2.713,16.147,37.22,26.318,64.083,1.506,Very Poor
122.016,170.427,60.036,22.46,2.946,59.683,39.271,37.796,85.5,3.43,Very Poor
